"rev_id","rest_id","rev_rating","review_text","is_local_guide","reliability_score","sentiment_score"
3729,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","We went to this place in a big group The veg appetizers were perfect choices for vegetarians bursting with flavors The Thai red curry was aromatic and comforting while the Messy wontons was a spicy revelation We had a great time because of their delicious dishes",False,7,"1"
3730,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","The ambiance of House of KO was the highlight of our visit It was upscale and classy They have a variety of dishes and beverages along with light snacks and nibbles The flavors of the dishes were exquisite and left a lasting impression The promptness and professionalism in service were truly commendable",False,1,"1"
3731,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","Loved the dishes from Asian cuisine Those were amazing and the balance of flavors and textures was impeccable The restaurants ambiance was unique and trendy setting the perfect tone for an unforgettable evening",False,1,"1"
3732,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","We celebrated my friends birthday at this place The supportive staff made everything so easy The Asparagus risotto was a harmonious blend of flavors and the silken tofu I thoroughly enjoyed House of KO knows how to tantalize taste buds",False,7,"1"
3733,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","One of the standout dishes is the Garlicky Prawn which is bursting with freshness and creativity The ambiance of the restaurant is modern and inviting making it a perfect spot for a memorable dining experience",False,2,"1"
3734,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","This restaurant offers a wide variety of delicious dishes from European Asian and Continental cuisines In addition to the food they also serve a great selection of drinks",False,3,"1"
3735,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","It is the best place for those who love beautiful ambiance We ordered so many dishes but I spicy avocado sushi the most It was a symphony of spices and tenderness Must try their amazing cocktails",False,1,"1"
3736,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","The cocktail menu of House of KO is awesome and has so much variety and their bartenders create some unique and tasty drinks I loved both the cocktails and mocktails I tried The presentation was top notch",False,2,"1"
3737,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","This is one of the best places I have ever been to in Chembur If you love European and Asian cuisine then you must visit this place for their delicious food The ambiance is beautiful",False,2,"1"
3738,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","For our anniversary we visited a restaurant with a gorgeous indoor seating area We had a wonderful experience thanks to the scrumptious food stunning atmosphere and attentive service",False,3,"1"
3739,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","Great ambience and food The menu is intriguing and the presentation adds a fun touch Good music adds to the vibe making it a chill spot to catch up with friends The cottage cheese in hot garlic sauce is a bomb and the olive melting potatoes are simply delicious",False,4,"1"
3740,"ChIJ7R2EfDrH5zsRkUrpc7DkmHc","5.0","Lets talk food  the Thai green curry with chicken and shrimp with Thai ginger were flavorful and satisfying The corn and spinach rice was a pleasant surprise With an excellent crowd and lively atmosphere its a top choice in the vicinity for a delightful meal",False,2,"1"
3741,"ChIJDzwAWmbH5zsRrOczxJecNPo","5.0","We recently visited Be at One located in Cubic Mall Chembur Its a newly launched restaurant that serves amazing food and drinks We tried various cocktails and were totally impressed They offer a variety of options for food including Indian Chinese Continental Pan Asian and other cuisines The Mexican pani puri was a highlight and we absolutely loved it If youre a fan of hummus dont miss out on their hummus and pita   the taste is authentic and delicious The North Indian dishes were amazing and the portion sizes were just right Additionally the restaurant boasts a spacious dining area and hosts various events on weekdays and weekends I highly recommend visiting Be at One with your friends and family",True,151,"1"
3742,"ChIJDzwAWmbH5zsRrOczxJecNPo","4.0","We went to this restaurant yesterday For the lunch buffet the price was 999  all inclusive Lots of options available in the buffet The mango or lemonade was refreshing Roasted garlic spinach soup was creamy and delicious Sandwiches and wide spread appetizers are available  in both veg and non veg options There are live counters for chats pasta and waffles  Many variations of Cheese cakes and pastry cakes are available in the dessert section along with Indian sweet delicacies like gajar halwa gulab jamun All in all worth the price The main course could have been better and there is still room for improvement in service too Paid parking is available in the mall Paid 50 bucks for that Parking Since it is located in a mall parking availability depends on the crowd that had been to the mall",True,17,"1"
3743,"ChIJDzwAWmbH5zsRrOczxJecNPo","5.0","I frequently visit this place with my family for Lunch and dinner Its located on the 2nd floor of Cubic mall chembur Vehicle parking is available at the basement of the mall I mostly go for the buffet they have on Monday to saturday on Lunch which is mostly available with best offer like buy one and get one free This is absolutely best you can get at the price They have variety of welcome drinks many veg and non veg starters main course menu many sweets and desserts live salad and pasta counter They also serve a la carte as per the requirements The also have large list of hard drinks I recommend this place for very tasty food undoubtedly",True,125,"1"
3744,"ChIJDzwAWmbH5zsRrOczxJecNPo","4.0","Went on a weeknight for a family dinner It was salsa night and there were quite a lot of people dancing and enjoying themselves It provided a great atmosphere and we had lots of different dishes I had the paneer tikka and it was a 7I was quite surprised And I tried the hyderabadi chicken which was absolutely divine Absolutely enjoyed the food and beverages We tried Thai curries for the first time  both green and yellow It was a nice I particularly enjoyed the green curry with sizeable chunks of chicken in them Also the service was great There were speakers near us and we werent able to talk and the people helped us out Very good experience overall Good ambiance for a nice family dinner also a great vibe for hanging out with friends",True,79,"1"
3745,"ChIJDzwAWmbH5zsRrOczxJecNPo","4.0","Ambiance is good Staffs are courteous Food is decent and tasteful Finger foods are good to have They have buffet section also Happy hours are pocket friendly too Late evening the music is a bit loud but that is not beyond endurance in consideration of a pub Overall a good place to hang out with family and friends Sometimes they arrange mini market there then possibly the dine is sections are closed Vegetarian options Vegetarian options are available",True,146,"1"
3746,"ChIJDzwAWmbH5zsRrOczxJecNPo","4.0","I had recently visited here for there lunch buffet and loved place and the taste was awesome and beautiful interior decor location bohot easy hai kyuki cubic Mall bohot famous hai to chembur se jana is best way to get here if your are coming by local train For detial food review with price watch my youtube channel Search for Swapnali khaire Vegetarian options Variety of options available check my youtube channel to know more in detial",True,90,"1"
3747,"ChIJDzwAWmbH5zsRrOczxJecNPo","4.0","Pot Pourri Value for money x Worth a revisit Clean ambience Friendly  Cooperative staff Great quality food Sitting available Parking on road available What we had  Manchow soup      Quite Average Virgin Mohito         Refreshing  PRO Tip BRO  Empty space  spacious Good for sitting long hours",True,186,"1"
3748,"ChIJDzwAWmbH5zsRrOczxJecNPo","5.0","Best party place in chembur with tasty food and really good music",True,15,"1"
3749,"ChIJDzwAWmbH5zsRrOczxJecNPo","4.0","I went for a girls night on friday  evening and this place had amazing vibes While the food and drinks were average they had a bollywood live performance and it was LIT definitely a must go place if you are looking to smash it on some bollywood numbers the band name was  Bandeyathe band  and they were amazing Vegetarian options Limited veg food but you can try their nachos fries fancy drinks and biryani",False,1,"1"
3923,"ChIJI7vAPY3H5zsRpxLxKiH2bzA","4.0","Good and decent",True,68,"1"
3750,"ChIJDzwAWmbH5zsRrOczxJecNPo","5.0","This place is next level If you want to enjoy a 7 star menu with affordable  cost effective price with great ambiance and amazing staff service ample of hard  soft drinks options this is the perfect place to visit Highly recommended 7   Must Visit ",True,106,"1"
3751,"ChIJDzwAWmbH5zsRrOczxJecNPo","5.0","Tasty And Delicious Food And Service of Staff Is Also too Good",False,4,"1"
3752,"ChIJDzwAWmbH5zsRrOczxJecNPo","1.0","Very Bad Experience Service was extremely slow and rude Food coming on the Table after taking a lottt of time was either cold or burnt After complaining that the Rotis are Burnt we were told that Tandoori Rotis are like this only Even after pointing out many times about their attitude they did not care I hope they can change this attitude and improve themselves",False,2,"-1"
3753,"ChIJDzwAWmbH5zsRrOczxJecNPo","5.0","It is definitely worth trying out There was a restaurant pot pourri that also looked the same The waiters are very helpful as well The food was very good as well Parking It depends on the crowd in the mall",True,13,"1"
3754,"ChIJDzwAWmbH5zsRrOczxJecNPo","5.0","Awsome food excellent ambience  and toppping it all is the live band and great atmosphere New and Hapenning place of Chembur Must visit to experience the difference",False,2,"1"
3755,"ChIJDzwAWmbH5zsRrOczxJecNPo","1.0","Harrowing experience on Sat night at a place that I have frequented When I asked for the bill the customary service charge was levied which at the time of asking for the bill itself I had requested to not be added to prevent the hassle of asking for a revised billsince it is discretionary The serving staff said it was not possible and upon my insisting that it be removed he consulted one of the floor managers The floor manager not naming him said the management has taken a decision to not waive the service charge which I insisted is not the managements prerogative Things soon got heated where the impolite manager asked where it was written that service charge is optional I quickly obliged him with a few recent news items He rebutted saying he has it in writing that it is not optional and became more unruly when I asked him to produce the same I stood my ground and said I would settle the bill only to the extent of what I had consumed and the service charge cant be forced down my throat to which the manager said that he would rather not have me pay the bill at all the which he offered to bear from his own pocket in a rather condescending tone I stopped having a conversation with him and looked for a more mature person to handle the situation Thats when I explained the situation to another floor manager who tried to calm things down and I eventually agreed to settle the amount less the service charge though I may have ended up paying tax on the service charge amount I even showed him the bull from my visit just over a week ago at the same restaurant where no service charge was levied upon my insistence I did leave a tip for the staff on the occasion I am just against the idea of fixed charge being shoved down the customers throat when it is clearly optional I can put up photos of both the bills for comparison if deemed necessary Unfortunately an individuals behavior probably resulting from the management diktat that seems to have been implemented in the last 1 week has caused me to promise to not return to the restaurant which i otherwise liked ",False,1,"1"
